com.ofcoder.klein:klein;com.ofcoder.klein;klein
org.eclipse.kapua:kapua-job-engine-jbatch;org.eclipse.kapua;kapua-job-engine-jbatch
org.eclipse.kapua:kapua-security;org.eclipse.kapua;kapua-security
org.eclipse.kapua:kapua-message-api;org.eclipse.kapua;kapua-message-api
org.eclipse.kapua:kapua-device-management-configuration;org.eclipse.kapua;kapua-device-management-configuration
org.eclipse.kapua:kapua-job-engine;org.eclipse.kapua;kapua-job-engine
org.eclipse.kapua:kapua-broker-api;org.eclipse.kapua;kapua-broker-api
org.eclipse.kapua:kapua-security-registration-simple;org.eclipse.kapua;kapua-security-registration-simple
org.eclipse.kapua:kapua-stream;org.eclipse.kapua;kapua-stream
org.eclipse.kapua:kapua-job-engine-app-resources;org.eclipse.kapua;kapua-job-engine-app-resources
org.eclipse.kapua:kapua-device-management-keystore-api;org.eclipse.kapua;kapua-device-management-keystore-api
org.eclipse.kapua:kapua-service-storable-internal;org.eclipse.kapua;kapua-service-storable-internal
org.eclipse.kapua:kapua-rest-api-core;org.eclipse.kapua;kapua-rest-api-core
org.eclipse.kapua:kapua-job-api;org.eclipse.kapua;kapua-job-api
org.eclipse.kapua:kapua-device-registry;org.eclipse.kapua;kapua-device-registry
org.eclipse.kapua:kapua-foreignkeys;org.eclipse.kapua;kapua-foreignkeys
org.eclipse.kapua:kapua-job-engine-api;org.eclipse.kapua;kapua-job-engine-api
org.eclipse.kapua:kapua-device-management-command-api;org.eclipse.kapua;kapua-device-management-command-api
org.eclipse.kapua:kapua-service-elasticsearch;org.eclipse.kapua;kapua-service-elasticsearch
org.eclipse.kapua:kapua-client-gateway-provider-mqtt;org.eclipse.kapua;kapua-client-gateway-provider-mqtt
org.eclipse.kapua:kapua-service-elasticsearch-client-api;org.eclipse.kapua;kapua-service-elasticsearch-client-api
org.eclipse.kapua:kapua-service-storable-api;org.eclipse.kapua;kapua-service-storable-api
org.eclipse.kapua:kapua-stream-internal;org.eclipse.kapua;kapua-stream-internal
org.eclipse.kapua:kapua-device-management-bundle-api;org.eclipse.kapua;kapua-device-management-bundle-api
org.eclipse.kapua:kapua-client-gateway-profile-kura;org.eclipse.kapua;kapua-client-gateway-profile-kura
org.eclipse.kapua:kapua-scheduler-quartz;org.eclipse.kapua;kapua-scheduler-quartz
org.eclipse.kapua:kapua-device-management-asset-internal;org.eclipse.kapua;kapua-device-management-asset-internal
org.eclipse.kapua:kapua-account-internal;org.eclipse.kapua;kapua-account-internal
org.eclipse.kapua:kapua-job-engine-app-core;org.eclipse.kapua;kapua-job-engine-app-core
org.eclipse.kapua:kapua-system;org.eclipse.kapua;kapua-system
org.eclipse.kapua:kapua-device-management;org.eclipse.kapua;kapua-device-management
org.eclipse.kapua:kapua-device-management-inventory-internal;org.eclipse.kapua;kapua-device-management-inventory-internal
org.eclipse.kapua:kapua-translator-api;org.eclipse.kapua;kapua-translator-api
org.eclipse.kapua:kapua-openid-connect;org.eclipse.kapua;kapua-openid-connect
org.eclipse.kapua:kapua-security-registration;org.eclipse.kapua;kapua-security-registration
org.eclipse.kapua:kapua-translator-kapua;org.eclipse.kapua;kapua-translator-kapua
org.eclipse.kapua:kapua-job-engine-app-web;org.eclipse.kapua;kapua-job-engine-app-web
org.eclipse.kapua:kapua-device-call-api;org.eclipse.kapua;kapua-device-call-api
org.eclipse.kapua:kapua-device-management-keystore-internal;org.eclipse.kapua;kapua-device-management-keystore-internal
org.eclipse.kapua:kapua-client-gateway-provider;org.eclipse.kapua;kapua-client-gateway-provider
org.eclipse.kapua:kapua-service;org.eclipse.kapua;kapua-service
org.eclipse.kapua:kapua-translator-kura;org.eclipse.kapua;kapua-translator-kura
org.eclipse.kapua:kapua-device-call-kura;org.eclipse.kapua;kapua-device-call-kura
org.eclipse.kapua:kapua-job-internal;org.eclipse.kapua;kapua-job-internal
org.eclipse.kapua:kapua-client-gateway-provider-paho;org.eclipse.kapua;kapua-client-gateway-provider-paho
org.eclipse.kapua:kapua-broker-core;org.eclipse.kapua;kapua-broker-core
org.eclipse.kapua:kapua-liquibase-unlocker;org.eclipse.kapua;kapua-liquibase-unlocker
org.eclipse.kapua:kapua-scheduler;org.eclipse.kapua;kapua-scheduler
org.eclipse.kapua:kapua-simulator-kura;org.eclipse.kapua;kapua-simulator-kura
org.eclipse.kapua:kapua-device-management-registry;org.eclipse.kapua;kapua-device-management-registry
org.eclipse.kapua:kapua-device-management-configuration-internal;org.eclipse.kapua;kapua-device-management-configuration-internal
jp.openstandia:maven-release-example;jp.openstandia;maven-release-example
com.idrsolutions:base-microservice-example;com.idrsolutions;base-microservice-example
de.tototec:de.tobiasroeser.mill.jbake_mill0.9_2.13;de.tototec;de.tobiasroeser.mill.jbake_mill0.9_2.13
de.tototec:de.tobiasroeser.mill.jbake_mill0.7_2.13;de.tototec;de.tobiasroeser.mill.jbake_mill0.7_2.13
de.tototec:de.tobiasroeser.mill.jbake_mill0.6_2.12;de.tototec;de.tobiasroeser.mill.jbake_mill0.6_2.12
de.tototec:de.tobiasroeser.mill.jbake_mill0.11_2.13;de.tototec;de.tobiasroeser.mill.jbake_mill0.11_2.13
de.tototec:de.tobiasroeser.mill.jbake_mill0.10_2.13;de.tototec;de.tobiasroeser.mill.jbake_mill0.10_2.13
de.kontext-e.jqassistant.plugin:jqassistant.plugin.cobertura;de.kontext-e.jqassistant.plugin;jqassistant.plugin.cobertura
io.descoped.spi:service-provider-api;io.descoped.spi;service-provider-api
org.odpi.egeria:audit-log-jdbc-connector;org.odpi.egeria;audit-log-jdbc-connector
org.noear:waad-maven-plugin;org.noear;waad-maven-plugin
org.noear:waad-cache-ehcache;org.noear;waad-cache-ehcache
org.noear:waad-mapper;org.noear;waad-mapper
org.noear:waad-cache-memcached;org.noear;waad-cache-memcached
org.noear:waad-parent;org.noear;waad-parent
org.noear:waad;org.noear;waad
org.noear:waad-cache-redis;org.noear;waad-cache-redis
org.odpi.egeria:open-metadata-security-samples;org.odpi.egeria;open-metadata-security-samples
org.webjars.npm:vaadin__date-time-picker;org.webjars.npm;vaadin__date-time-picker
org.webjars.npm:vaadin__vaadin-usage-statistics;org.webjars.npm;vaadin__vaadin-usage-statistics
org.webjars.npm:vaadin__vaadin-material-styles;org.webjars.npm;vaadin__vaadin-material-styles
org.webjars.npm:vaadin__vaadin-lumo-styles;org.webjars.npm;vaadin__vaadin-lumo-styles
org.webjars.npm:vaadin__component-base;org.webjars.npm;vaadin__component-base
org.webjars.npm:vaadin__lit-renderer;org.webjars.npm;vaadin__lit-renderer
org.webjars.npm:vaadin__custom-field;org.webjars.npm;vaadin__custom-field
org.webjars.npm:vaadin__icon;org.webjars.npm;vaadin__icon
org.webjars.npm:vaadin__vaadin-themable-mixin;org.webjars.npm;vaadin__vaadin-themable-mixin
org.webjars.npm:vaadin__time-picker;org.webjars.npm;vaadin__time-picker
org.webjars.npm:vaadin__field-base;org.webjars.npm;vaadin__field-base
org.webjars.npm:vaadin__input-container;org.webjars.npm;vaadin__input-container
org.webjars.npm:vaadin__a11y-base;org.webjars.npm;vaadin__a11y-base
pt.ulisboa:ewp-host-plugin-skeleton-parent;pt.ulisboa;ewp-host-plugin-skeleton-parent
pt.ulisboa:ewp-host-plugin-demo;pt.ulisboa;ewp-host-plugin-demo
pt.ulisboa:ewp-host-plugin-skeleton;pt.ulisboa;ewp-host-plugin-skeleton
org.webjars.npm:vaadin__date-picker;org.webjars.npm;vaadin__date-picker
org.webjars.npm:vaadin__overlay;org.webjars.npm;vaadin__overlay
org.webjars.npm:vaadin__item;org.webjars.npm;vaadin__item
org.webjars.npm:vaadin__button;org.webjars.npm;vaadin__button
com.paystack.android:paystack-ui;com.paystack.android;paystack-ui
com.epages:restdocs-api-spec-webtestclient;com.epages;restdocs-api-spec-webtestclient
com.epages:restdocs-api-spec-restassured;com.epages;restdocs-api-spec-restassured
com.epages:restdocs-api-spec-postman-generator;com.epages;restdocs-api-spec-postman-generator
com.epages:restdocs-api-spec-openapi3-generator;com.epages;restdocs-api-spec-openapi3-generator
com.epages:restdocs-api-spec-openapi-generator;com.epages;restdocs-api-spec-openapi-generator
com.epages:restdocs-api-spec-model;com.epages;restdocs-api-spec-model
com.epages:restdocs-api-spec-mockmvc;com.epages;restdocs-api-spec-mockmvc
com.epages:restdocs-api-spec-jsonschema;com.epages;restdocs-api-spec-jsonschema
com.epages:restdocs-api-spec;com.epages;restdocs-api-spec
com.paystack.android:paystack-core;com.paystack.android;paystack-core
org.webjars.npm:vaadin__vaadin-development-mode-detector;org.webjars.npm;vaadin__vaadin-development-mode-detector
org.webjars.npm:vaadin__combo-box;org.webjars.npm;vaadin__combo-box
com.github.luning-l:dlna;com.github.luning-l;dlna
com.ing.baker:bakery-interaction-spring_2.13;com.ing.baker;bakery-interaction-spring_2.13
com.ing.baker:bakery-state_2.13;com.ing.baker;bakery-state_2.13
com.ing.baker:baker-intermediate-language_2.13;com.ing.baker;baker-intermediate-language_2.13
com.ing.baker:bakery-interaction_2.13;com.ing.baker;bakery-interaction_2.13
com.ing.baker:baker-recipe-dsl_2.13;com.ing.baker;baker-recipe-dsl_2.13
com.ing.baker:baker-interface_2.13;com.ing.baker;baker-interface_2.13
com.ing.baker:baker-http-dashboard_2.13;com.ing.baker;baker-http-dashboard_2.13
com.ing.baker:bakery-interaction-k8s-interaction-manager_2.13;com.ing.baker;bakery-interaction-k8s-interaction-manager_2.13
com.ing.baker:baker-runtime_2.13;com.ing.baker;baker-runtime_2.13
com.ing.baker:bakery-interaction-protocol_2.13;com.ing.baker;bakery-interaction-protocol_2.13
com.ing.baker:baker-recipe-dsl-kotlin_2.13;com.ing.baker;baker-recipe-dsl-kotlin_2.13
com.ing.baker:baker-types_2.13;com.ing.baker;baker-types_2.13
com.ing.baker:baker-http-server_2.13;com.ing.baker;baker-http-server_2.13
com.ing.baker:baker-interface-kotlin_2.13;com.ing.baker;baker-interface-kotlin_2.13
com.ing.baker:baker-test_2.13;com.ing.baker;baker-test_2.13
com.ing.baker:baker-annotations_2.13;com.ing.baker;baker-annotations_2.13
com.ing.baker:baker-http-client_2.13;com.ing.baker;baker-http-client_2.13
com.ing.baker:baker-compiler_2.13;com.ing.baker;baker-compiler_2.13
com.minlessika.erp:products-integration;com.minlessika.erp;products-integration
com.almis.awe.clients:awe-react-generic-screens;com.almis.awe.clients;awe-react-generic-screens
com.olvind.ryddig:scripts_3;com.olvind.ryddig;scripts_3
cn.net.mugui:mugui-communication;cn.net.mugui;mugui-communication
com.tencentcloudapi:tencentcloud-dbauth-sdk-java;com.tencentcloudapi;tencentcloud-dbauth-sdk-java
io.wcm:io.wcm.caconfig.editor.parent;io.wcm;io.wcm.caconfig.editor.parent
io.wcm:io.wcm.caconfig.editor;io.wcm;io.wcm.caconfig.editor
io.wcm:io.wcm.caconfig.editor.package;io.wcm;io.wcm.caconfig.editor.package
io.wcm:io.wcm.caconfig.editor.root;io.wcm;io.wcm.caconfig.editor.root
com.payfurl:payfurlsdk;com.payfurl;payfurlsdk
com.aliyun:aliyun-java-sdk-tag;com.aliyun;aliyun-java-sdk-tag
io.vacco.fvad:libfvad-jni-linux-amd64;io.vacco.fvad;libfvad-jni-linux-amd64
io.kotest:kotest-framework-api-watchosdevicearm64;io.kotest;kotest-framework-api-watchosdevicearm64
io.kotest:kotest-framework-api-watchossimulatorarm64;io.kotest;kotest-framework-api-watchossimulatorarm64
io.castled.android:castled-notifications;io.castled.android;castled-notifications
io.kotest:kotest-framework-api-iosarm64;io.kotest;kotest-framework-api-iosarm64
io.kotest:kotest-framework-api-watchosx64;io.kotest;kotest-framework-api-watchosx64
io.kotest:kotest-framework-api-tvossimulatorarm64;io.kotest;kotest-framework-api-tvossimulatorarm64
io.kotest:kotest-framework-api-iossimulatorarm64;io.kotest;kotest-framework-api-iossimulatorarm64
io.kotest:kotest-framework-api-watchosarm64;io.kotest;kotest-framework-api-watchosarm64
io.kotest:kotest-framework-api-macosarm64;io.kotest;kotest-framework-api-macosarm64
io.kotest:kotest-framework-api-tvosarm64;io.kotest;kotest-framework-api-tvosarm64
io.kotest:kotest-framework-api-iosx64;io.kotest;kotest-framework-api-iosx64
io.kotest:kotest-framework-api-watchosarm32;io.kotest;kotest-framework-api-watchosarm32
io.kotest:kotest-framework-api-macosx64;io.kotest;kotest-framework-api-macosx64
io.kotest:kotest-framework-api-tvosx64;io.kotest;kotest-framework-api-tvosx64
io.kotest:kotest-framework-api-androidnativearm64;io.kotest;kotest-framework-api-androidnativearm64
io.kotest:kotest-framework-api-androidnativearm32;io.kotest;kotest-framework-api-androidnativearm32
io.kotest:kotest-framework-api-androidnativex64;io.kotest;kotest-framework-api-androidnativex64
io.kotest:kotest-framework-api-androidnativex86;io.kotest;kotest-framework-api-androidnativex86
io.kotest:kotest-framework-api-linuxarm64;io.kotest;kotest-framework-api-linuxarm64
io.kotest:kotest-framework-api-linuxx64;io.kotest;kotest-framework-api-linuxx64
io.kotest:kotest-framework-api-wasm-js;io.kotest;kotest-framework-api-wasm-js
io.kotest:kotest-framework-api-js;io.kotest;kotest-framework-api-js
io.kotest:kotest-framework-discovery-jvm;io.kotest;kotest-framework-discovery-jvm
io.kotest:kotest-framework-api-jvm;io.kotest;kotest-framework-api-jvm
io.kotest:kotest-framework-api-mingwx64;io.kotest;kotest-framework-api-mingwx64
io.kotest:kotest-framework-discovery;io.kotest;kotest-framework-discovery
io.kotest:kotest-framework-api;io.kotest;kotest-framework-api
dev.icerock.moko:errors;dev.icerock.moko;errors
dev.icerock.moko:errors-iosx64;dev.icerock.moko;errors-iosx64
dev.icerock.moko:errors-iossimulatorarm64;dev.icerock.moko;errors-iossimulatorarm64
dev.icerock.moko:errors-iosarm64;dev.icerock.moko;errors-iosarm64
dev.icerock.moko:errors-android;dev.icerock.moko;errors-android
dev.icerock.moko:moko-gradle-plugin;dev.icerock.moko;moko-gradle-plugin
com.aigoox.library:vnpt-log;com.aigoox.library;vnpt-log
io.github.linwg1988:lcardview-kt;io.github.linwg1988;lcardview-kt
com.manticore-projects.tools:fpng-java;com.manticore-projects.tools;fpng-java
org.geneontology:whelk-owlapi_2.13;org.geneontology;whelk-owlapi_2.13
org.geneontology:whelk_2.13;org.geneontology;whelk_2.13
dev.iabudiab:dependency-track-maven-plugin;dev.iabudiab;dependency-track-maven-plugin
io.getkyo:kyo-tag_native0.5_3;io.getkyo;kyo-tag_native0.5_3
io.getkyo:kyo-tag_sjs1_3;io.getkyo;kyo-tag_sjs1_3
io.getkyo:kyo-tag_3;io.getkyo;kyo-tag_3
de.funfried.netbeans.plugins:externalcodeformatter;de.funfried.netbeans.plugins;externalcodeformatter
com.io7m.laurel:com.io7m.laurel.gui.main;com.io7m.laurel;com.io7m.laurel.gui.main
com.io7m.laurel:com.io7m.laurel.tests;com.io7m.laurel;com.io7m.laurel.tests
com.io7m.laurel:com.io7m.laurel.filemodel;com.io7m.laurel;com.io7m.laurel.filemodel
com.io7m.laurel:com.io7m.laurel.gui;com.io7m.laurel;com.io7m.laurel.gui
com.io7m.laurel:com.io7m.laurel.model;com.io7m.laurel;com.io7m.laurel.model
com.io7m.laurel:com.io7m.laurel.documentation;com.io7m.laurel;com.io7m.laurel.documentation
com.io7m.laurel:com.io7m.laurel;com.io7m.laurel;com.io7m.laurel
com.io7m.laurel:com.io7m.laurel.cmdline;com.io7m.laurel;com.io7m.laurel.cmdline
com.io7m.laurel:com.io7m.laurel.distribution;com.io7m.laurel;com.io7m.laurel.distribution
org.webjars.npm:dreamworld__dw-date-input;org.webjars.npm;dreamworld__dw-date-input
org.webjars.npm:dreamworld__event-emitter;org.webjars.npm;dreamworld__event-emitter
org.webjars.npm:dreamworld__dw-icon;org.webjars.npm;dreamworld__dw-icon
org.webjars.npm:material__mwc-button;org.webjars.npm;material__mwc-button
org.webjars.npm:material__mwc-ripple;org.webjars.npm;material__mwc-ripple
org.webjars.npm:dreamworld__dw-form;org.webjars.npm;dreamworld__dw-form
org.webjars.npm:dreamworld__dw-icon-button;org.webjars.npm;dreamworld__dw-icon-button
com.github.swagger-akka-http:swagger-enumeratum-module_2.12;com.github.swagger-akka-http;swagger-enumeratum-module_2.12
com.github.swagger-akka-http:swagger-enumeratum-module_3;com.github.swagger-akka-http;swagger-enumeratum-module_3
com.github.swagger-akka-http:swagger-enumeratum-module_2.13;com.github.swagger-akka-http;swagger-enumeratum-module_2.13
org.webjars.npm:dreamworld__dw-button;org.webjars.npm;dreamworld__dw-button
org.webjars.npm:dreamworld__dw-input;org.webjars.npm;dreamworld__dw-input
org.webjars.npm:dreamworld__material-styles;org.webjars.npm;dreamworld__material-styles
org.webjars.npm:dreamworld__web-util;org.webjars.npm;dreamworld__web-util
org.webjars.npm:dreamworld__pwa-helpers;org.webjars.npm;dreamworld__pwa-helpers
org.webjars.npm:material__mwc-base;org.webjars.npm;material__mwc-base
org.webjars.npm:material__mwc-icon;org.webjars.npm;material__mwc-icon
org.webjars.npm:dreamworld__dw-dialog;org.webjars.npm;dreamworld__dw-dialog
com.c0x12c:feature-flag;com.c0x12c;feature-flag
org.webjars.npm:app-datepicker;org.webjars.npm;app-datepicker
com.aliyun:emrstudio20240430;com.aliyun;emrstudio20240430
org.webjars.npm:nodemod;org.webjars.npm;nodemod
org.webjars.npm:material__dom;org.webjars.npm;material__dom
com.aliyun:alibabacloud-emrstudio20240430;com.aliyun;alibabacloud-emrstudio20240430
org.webjars.npm:material__feature-targeting;org.webjars.npm;material__feature-targeting
org.webjars.npm:lit-ntml;org.webjars.npm;lit-ntml
org.webjars.npm:material__ripple;org.webjars.npm;material__ripple
org.webjars.npm:types__parse5;org.webjars.npm;types__parse5
org.webjars.npm:material__animation;org.webjars.npm;material__animation
org.webjars.npm:normalize-diacritics;org.webjars.npm;normalize-diacritics
org.webjars.npm:material__theme;org.webjars.npm;material__theme
org.webjars.npm:reallyland__esm;org.webjars.npm;reallyland__esm
dev.icerock:mobile-multiplatform;dev.icerock;mobile-multiplatform
org.mvnpm:chartjs-plugin-zoom;org.mvnpm;chartjs-plugin-zoom
fr.janalyse:web-echo_2.13;fr.janalyse;web-echo_2.13
com.divpundir.mavlink:connection-udp-jvm;com.divpundir.mavlink;connection-udp-jvm
com.divpundir.mavlink:connection-udp;com.divpundir.mavlink;connection-udp
com.divpundir.mavlink:connection-tcp-jvm;com.divpundir.mavlink;connection-tcp-jvm
com.divpundir.mavlink:connection-tcp;com.divpundir.mavlink;connection-tcp
com.divpundir.mavlink:connection-core-watchosx64;com.divpundir.mavlink;connection-core-watchosx64
com.divpundir.mavlink:connection-core-watchossimulatorarm64;com.divpundir.mavlink;connection-core-watchossimulatorarm64
com.divpundir.mavlink:connection-core-watchosarm64;com.divpundir.mavlink;connection-core-watchosarm64
com.divpundir.mavlink:connection-core-watchosarm32;com.divpundir.mavlink;connection-core-watchosarm32
com.divpundir.mavlink:connection-core-mingwx64;com.divpundir.mavlink;connection-core-mingwx64
com.divpundir.mavlink:connection-core-macosx64;com.divpundir.mavlink;connection-core-macosx64
